user_id,genres,item_id,item_name
544183980,Indie,418340,RWBY: Grimm Eclipse
76561198087017601,Action,440,
76561198087017601,Free to Play,440,
76561198089861671,Action,730,Counter-Strike: Global Offensive
BuckysButthol,Action,550,Left 4 Dead 2
76561198085635425,Action,730,Counter-Strike: Global Offensive
76561198045481360,Indie,212680,FTL: Faster Than Light
76561198045481360,Simulation,212680,FTL: Faster Than Light
76561198045481360,Strategy,212680,FTL: Faster Than Light
76561198058550517,Action,230410,Warframe
76561198058550517,Free to Play,230410,Warframe
76561198081891604,Action,241540,State of Decay
76561198081891604,RPG,241540,State of Decay
76561198081891604,Simulation,241540,State of Decay
76561198044706489,nan,570,
BuffyMan,Action,238460,BattleBlock Theater
BuffyMan,Adventure,238460,BattleBlock Theater
BuffyMan,Casual,238460,BattleBlock Theater
BuffyMan,Indie,238460,BattleBlock Theater
FreemanSt,nan,72850,The Elder Scrolls V: Skyrim
buggy00,Indie,97000,Solar 2
buggy00,Casual,97000,Solar 2
76561198071252693,Action,247730,Nether
76561198071252693,Indie,247730,Nether
76561198071252693,Massively Multiplayer,247730,Nether
76561198071252693,RPG,247730,Nether
76561198071252693,Simulation,247730,Nether
Buhmann,Action,49520,Borderlands 2
Buhmann,RPG,49520,Borderlands 2
buizill,Action,211820,Starbound
buizill,Adventure,211820,Starbound
buizill,Casual,211820,Starbound
buizill,Indie,211820,Starbound
buizill,RPG,211820,Starbound
76561198061332254,Action,221100,
76561198061332254,Indie,221100,
76561198061332254,Massively Multiplayer,221100,
76561198061332254,Early Access,221100,
76561198063085949,Adventure,226740,Monster Loves You!
76561198063085949,Casual,226740,Monster Loves You!
76561198063085949,Indie,226740,Monster Loves You!
76561198063085949,RPG,226740,Monster Loves You!
76561198063085949,Simulation,226740,Monster Loves You!
bulgytuna,Strategy,298050,Master of Orion
76561198194887542,Action,240,
76561198047308188,Action,232090,Killing Floor 2
76561198088340679,Action,433340,Slime Rancher
76561198088340679,Adventure,433340,Slime Rancher
76561198088340679,Indie,433340,Slime Rancher
76561198088340679,Simulation,433340,Slime Rancher
dogapp,Action,13540,Tom Clancy's Rainbow Six: Vegas
t-baggin_the_dragon,Action,730,
brutusthebumble,Action,214560,Mark of the Ninja
brutusthebumble,Adventure,214560,Mark of the Ninja
brutusthebumble,Indie,214560,Mark of the Ninja
76561198071075281,Action,221100,DayZ
76561198071075281,Indie,221100,DayZ
76561198071075281,Massively Multiplayer,221100,DayZ
76561198071075281,Early Access,221100,DayZ
76561198073862526,Simulation,2700,RollerCoaster Tycoon 3: Platinum!
76561198073862526,Strategy,2700,RollerCoaster Tycoon 3: Platinum!
76561198077660216,Casual,216150,
76561198077660216,Free to Play,216150,
76561198077660216,Massively Multiplayer,216150,
76561198077660216,RPG,216150,
76561198059631701,Action,219150,Hotline Miami
76561198059631701,Indie,219150,Hotline Miami
JackieMastergames,nan,271290,HAWKEN
totesnotahacker,Action,359550,Tom Clancy's Rainbow Six Siege
76561198053734175,Action,242820,140
76561198053734175,Indie,242820,140
76561198085133982,nan,236390,War Thunder
BurningHope,Indie,220200,Kerbal Space Program
BurningHope,Simulation,220200,Kerbal Space Program
Luckless_Romance,Action,200210,Realm of the Mad God
Luckless_Romance,Free to Play,200210,Realm of the Mad God
Luckless_Romance,Indie,200210,Realm of the Mad God
Luckless_Romance,Massively Multiplayer,200210,Realm of the Mad God
Luckless_Romance,RPG,200210,Realm of the Mad God
burningcrawler,Adventure,206440,To the Moon
burningcrawler,Indie,206440,To the Moon
burningcrawler,RPG,206440,To the Moon
76561198067425198,Action,243470,Watch_Dogs
76561198067425198,Adventure,243470,Watch_Dogs
76561198092560110,nan,220760,
dantheflyingman,Action,440,
dantheflyingman,Free to Play,440,
lovertan,nan,570,
76561198115387222,Action,301520,Robocraft
76561198115387222,Free to Play,301520,Robocraft
76561198115387222,Indie,301520,Robocraft
76561198115387222,Massively Multiplayer,301520,Robocraft
76561198115387222,RPG,301520,Robocraft
76561198115387222,Simulation,301520,Robocraft
ButteryTyrant,Action,298630,The Escapists
ButteryTyrant,Action,298630,The Escapists
ButteryTyrant,Adventure,298630,The Escapists
ButteryTyrant,Adventure,298630,The Escapists
ButteryTyrant,Indie,298630,The Escapists
ButteryTyrant,Indie,298630,The Escapists
ButteryTyrant,Simulation,298630,The Escapists
ButteryTyrant,Simulation,298630,The Escapists
ButteryTyrant,Strategy,298630,The Escapists
ButteryTyrant,Strategy,298630,The Escapists
ButteryTyrant,Action,298630,The Escapists
ButteryTyrant,Action,298630,The Escapists
ButteryTyrant,Adventure,298630,The Escapists
ButteryTyrant,Adventure,298630,The Escapists
ButteryTyrant,Indie,298630,The Escapists
ButteryTyrant,Indie,298630,The Escapists
ButteryTyrant,Simulation,298630,The Escapists
ButteryTyrant,Simulation,298630,The Escapists
ButteryTyrant,Strategy,298630,The Escapists
ButteryTyrant,Strategy,298630,The Escapists
Scriptdrive,Action,230410,Warframe
Scriptdrive,Free to Play,230410,Warframe
76561198084056692,Action,304930,
76561198084056692,Adventure,304930,
76561198084056692,Casual,304930,
76561198084056692,Free to Play,304930,
76561198084056692,Indie,304930,
buttjuggler,Action,730,Counter-Strike: Global Offensive
princesshussy,Action,440,
princesshussy,Free to Play,440,
brett50cal,RPG,22370,Fallout 3 - Game of the Year Edition
76561198063315572,Action,440,
76561198063315572,Free to Play,440,
buzdbumblebee,Racing,24740,Burnout Paradise: The Ultimate Box
76561198039400240,nan,570,
76561198020054096,nan,570,
76561198045507259,nan,430440,Of Kings And Men
76561198049503316,Action,440,
76561198049503316,Free to Play,440,
76561198032691504,Adventure,402020,
76561198041551333,Action,730,Counter-Strike: Global Offensive
byoso,Action,440,
byoso,Free to Play,440,
76561198122930698,Action,240,Counter-Strike: Source
XvinniboyX,nan,202090,Magicka: Wizard Wars
zumpo,nan,238960,Path of Exile
SirSloth_,Action,440,
SirSloth_,Free to Play,440,
c0nt4g10n,Action,211820,Starbound
c0nt4g10n,Adventure,211820,Starbound
c0nt4g10n,Casual,211820,Starbound
c0nt4g10n,Indie,211820,Starbound
c0nt4g10n,RPG,211820,Starbound
derds30,Action,440,
derds30,Free to Play,440,
C1C3R0,Action,203160,Tomb Raider
C1C3R0,Adventure,203160,Tomb Raider
76561198087237984,Action,440,
76561198087237984,Free to Play,440,
Gaaaaary,Action,8870,BioShock Infinite
caaake,Indie,4000,Garry's Mod
caaake,Simulation,4000,Garry's Mod
caaallum,Adventure,32370,STAR WARSâ¢: Knights of the Old Republicâ¢
caaallum,RPG,32370,STAR WARSâ¢: Knights of the Old Republicâ¢
76561198023351714,Action,252490,Rust
76561198023351714,Adventure,252490,Rust
76561198023351714,Indie,252490,Rust
76561198023351714,Massively Multiplayer,252490,Rust
76561198023351714,RPG,252490,Rust
76561198023351714,Early Access,252490,Rust
Night_Hawk381,nan,105430,
76561197999886086,Action,271590,
76561197999886086,Adventure,271590,
CachinnationCow,Action,730,Counter-Strike: Global Offensive
76561198060483116,Action,304930,Unturned
76561198060483116,Adventure,304930,Unturned
76561198060483116,Casual,304930,Unturned
76561198060483116,Free to Play,304930,Unturned
76561198060483116,Indie,304930,Unturned
76561198073407610,Action,730,Counter-Strike: Global Offensive
76561198065469224,Action,730,Counter-Strike: Global Offensive
cactuswaifu,Action,245170,Skullgirls
cactuswaifu,Indie,245170,Skullgirls
76561198118058899,Action,55230,Saints Row: The Third
Caesar3z,Action,238320,Outlast
Caesar3z,Adventure,238320,Outlast
Caesar3z,Indie,238320,Outlast
9NVCV,Action,219640,Chivalry: Medieval Warfare
9NVCV,Indie,219640,Chivalry: Medieval Warfare
caiowulf,Action,385270,Jet Racing Extreme
caiowulf,Indie,385270,Jet Racing Extreme
caiowulf,Racing,385270,Jet Racing Extreme
caiowulf,Simulation,385270,Jet Racing Extreme
caiowulf,Sports,385270,Jet Racing Extreme
caiowulf,Early Access,385270,Jet Racing Extreme
caiocajoto,Casual,265930,Goat Simulator
caiocajoto,Indie,265930,Goat Simulator
caiocajoto,Simulation,265930,Goat Simulator
15934,Indie,270210,Melody's Escape
Penguimson,Action,218230,PlanetSide 2
Penguimson,Free to Play,218230,PlanetSide 2
Penguimson,Massively Multiplayer,218230,PlanetSide 2
cakebrownies,Action,440,
cakebrownies,Free to Play,440,
76561198079994904,Action,550,Left 4 Dead 2
Calcipher44,nan,218620,PAYDAY 2
76561198040834299,Action,238320,Outlast
76561198040834299,Adventure,238320,Outlast
76561198040834299,Indie,238320,Outlast
76561198076481365,nan,226700,Infestation: Survivor Stories Classic
76561198058892911,nan,373110,Temper Tantrum
Calem8,Action,730,
Caliace,nan,91310,Dead Island
76561198074173621,Action,220240,Far CryÂ® 3
76561198074173621,Adventure,220240,Far CryÂ® 3
Rodey1,Indie,4000,Garry's Mod
Rodey1,Simulation,4000,Garry's Mod
callofmuts-haha,Action,227940,Heroes & Generals
callofmuts-haha,Action,227940,Heroes & Generals
callofmuts-haha,Free to Play,227940,Heroes & Generals
callofmuts-haha,Free to Play,227940,Heroes & Generals
callofmuts-haha,Indie,227940,Heroes & Generals
callofmuts-haha,Indie,227940,Heroes & Generals
callofmuts-haha,Massively Multiplayer,227940,Heroes & Generals
callofmuts-haha,Massively Multiplayer,227940,Heroes & Generals
callofmuts-haha,Action,227940,Heroes & Generals
callofmuts-haha,Action,227940,Heroes & Generals
callofmuts-haha,Free to Play,227940,Heroes & Generals
callofmuts-haha,Free to Play,227940,Heroes & Generals
callofmuts-haha,Indie,227940,Heroes & Generals
callofmuts-haha,Indie,227940,Heroes & Generals
callofmuts-haha,Massively Multiplayer,227940,Heroes & Generals
callofmuts-haha,Massively Multiplayer,227940,Heroes & Generals
TheLandOfTheCalTheSpy,Indie,4000,
TheLandOfTheCalTheSpy,Simulation,4000,
76561198033131355,nan,202170,Sleeping Dogsâ¢
76561198058160377,Indie,4000,Garry's Mod
76561198058160377,Simulation,4000,Garry's Mod
76561198074621665,Action,105600,Terraria
76561198074621665,Adventure,105600,Terraria
76561198074621665,Indie,105600,Terraria
76561198074621665,RPG,105600,Terraria
TMDBONFIRE,Action,440,
TMDBONFIRE,Free to Play,440,
putaurlplzupsid,Action,212800,
putaurlplzupsid,Free to Play,212800,
putaurlplzupsid,Indie,212800,
76561198038264349,nan,570,
campu0999,nan,218620,PAYDAY 2
76561198054473452,nan,570,
76561198079347370,nan,218620,PAYDAY 2
canepa98,Adventure,264140,Pixel Piracy
canepa98,Indie,264140,Pixel Piracy
canepa98,RPG,264140,Pixel Piracy
canepa98,Simulation,264140,Pixel Piracy
cantiep,Action,275850,
cantiep,Adventure,275850,
76561198087978958,Simulation,105450,Age of EmpiresÂ® III: Complete Collection
76561198087978958,Strategy,105450,Age of EmpiresÂ® III: Complete Collection
Spectro189,Action,620,Portal 2
Spectro189,Adventure,620,Portal 2
Shihad,nan,250600,
200px-spy-taunt-laugh,Action,200210,Realm of the Mad God
200px-spy-taunt-laugh,Free to Play,200210,Realm of the Mad God
200px-spy-taunt-laugh,Indie,200210,Realm of the Mad God
200px-spy-taunt-laugh,Massively Multiplayer,200210,Realm of the Mad God
200px-spy-taunt-laugh,RPG,200210,Realm of the Mad God
capopen,Action,440,
capopen,Free to Play,440,
jordanwech111,Action,440,
jordanwech111,Free to Play,440,
spotto666,Action,440,
spotto666,Free to Play,440,
76561198063804314,Action,48700,Mount & Blade: Warband
76561198063804314,RPG,48700,Mount & Blade: Warband
76561198069475151,nan,570,
76561198077811662,nan,226700,Infestation: Survivor Stories Classic
76561198084930628,Action,440,
76561198084930628,Free to Play,440,
CjDoesIntros,Action,230410,Warframe
CjDoesIntros,Free to Play,230410,Warframe
Captain_Cripz,Action,49520,Borderlands 2
Captain_Cripz,RPG,49520,Borderlands 2
TheCaptainOfCrunch,Action,220240,Far CryÂ® 3
TheCaptainOfCrunch,Adventure,220240,Far CryÂ® 3
NeroChevalier,Adventure,261030,The Walking Dead: Season Two
awesomerz3,Action,304930,Unturned
awesomerz3,Adventure,304930,Unturned
awesomerz3,Casual,304930,Unturned
awesomerz3,Free to Play,304930,Unturned
awesomerz3,Indie,304930,Unturned
76561198047260382,Action,1250,Killing Floor
76561198050771257,Strategy,221380,Age of Empires II: HD Edition
76561198051879114,Action,17570,"Pirates, Vikings, & Knights II"
76561198051879114,Free to Play,17570,"Pirates, Vikings, & Knights II"
76561198051879114,Indie,17570,"Pirates, Vikings, & Knights II"
NautaIis,Indie,220200,Kerbal Space Program
NautaIis,Simulation,220200,Kerbal Space Program
thesimplepepsi,nan,218620,PAYDAY 2
Ratchet719,Indie,22000,World of Goo
captainquickler,Action,730,Counter-Strike: Global Offensive
POOTISINGEVERYTHING,Action,204360,Castle Crashers
POOTISINGEVERYTHING,Adventure,204360,Castle Crashers
POOTISINGEVERYTHING,Casual,204360,Castle Crashers
POOTISINGEVERYTHING,Indie,204360,Castle Crashers
POOTISINGEVERYTHING,RPG,204360,Castle Crashers
CaptainAwesomeSK,Adventure,218680,Scribblenauts Unlimited
CaptainAwesomeSK,Casual,218680,Scribblenauts Unlimited
CaptainAwesomeSK,Strategy,218680,Scribblenauts Unlimited
76561198073297020,Action,219150,Hotline Miami
76561198073297020,Action,219150,Hotline Miami
76561198073297020,Indie,219150,Hotline Miami
76561198073297020,Indie,219150,Hotline Miami
76561198072298293,Action,237110,Mortal Kombat Komplete Edition
captaingameful,Action,212160,Vindictus
captaingameful,Adventure,212160,Vindictus
captaingameful,Free to Play,212160,Vindictus
captaingameful,Massively Multiplayer,212160,Vindictus
captaingameful,RPG,212160,Vindictus
76561198087330199,nan,570,
76561198088932660,Casual,266430,Anarchy Arcade
76561198088932660,Free to Play,266430,Anarchy Arcade
76561198088932660,Indie,266430,Anarchy Arcade
76561198088932660,Early Access,266430,Anarchy Arcade
76561198064174266,Action,222880,Insurgency
76561198064174266,Indie,222880,Insurgency
76561198064174266,Strategy,222880,Insurgency
76561198158121551,Action,107410,Arma 3
76561198158121551,Simulation,107410,Arma 3
76561198158121551,Strategy,107410,Arma 3
pikachu_69,Indie,212680,FTL: Faster Than Light
pikachu_69,Simulation,212680,FTL: Faster Than Light
pikachu_69,Strategy,212680,FTL: Faster Than Light
76561198079009167,Simulation,379560,
76561198067662729,Strategy,8930,
76561198081534878,Adventure,235400,
76561198081534878,Free to Play,235400,
76561198081534878,Indie,235400,
76561198081534878,Massively Multiplayer,235400,
76561198081534878,RPG,235400,
76561198081534878,Strategy,235400,
76561198045759657,Action,208090,Loadout
76561198045759657,Free to Play,208090,Loadout
76561198045759657,Indie,208090,Loadout
od3d,Adventure,48000,LIMBO
od3d,Indie,48000,LIMBO
Nikita50111,Action,730,Counter-Strike: Global Offensive
BillyDatKid,Action,107410,Arma 3
BillyDatKid,Action,107410,Arma 3
BillyDatKid,Simulation,107410,Arma 3
BillyDatKid,Simulation,107410,Arma 3
BillyDatKid,Strategy,107410,Arma 3
BillyDatKid,Strategy,107410,Arma 3
BillyDatKid,Action,107410,Arma 3
BillyDatKid,Action,107410,Arma 3
BillyDatKid,Simulation,107410,Arma 3
BillyDatKid,Simulation,107410,Arma 3
BillyDatKid,Strategy,107410,Arma 3
BillyDatKid,Strategy,107410,Arma 3
grutten,Action,225080,Brothers - A Tale of Two Sons
grutten,Adventure,225080,Brothers - A Tale of Two Sons
grutten,Indie,225080,Brothers - A Tale of Two Sons
carebearsgalore,Action,550,Left 4 Dead 2
lozaga,Action,220,
blazesurge,Action,238430,Contagion
blazesurge,Adventure,238430,Contagion
blazesurge,Indie,238430,Contagion
laxus,Action,49520,Borderlands 2
laxus,RPG,49520,Borderlands 2
76561198005698927,nan,570,
SikZone,nan,570,
76561198047312636,Action,48700,Mount & Blade: Warband
76561198047312636,RPG,48700,Mount & Blade: Warband
matrix12384,Action,240,Counter-Strike: Source
76561198052485823,Action,440,
76561198052485823,Free to Play,440,
Caseyvii,nan,349700,Aftermath
76561197972024039,Simulation,314160,
Thomas66820,Strategy,8930,Sid Meier's Civilization V
Castor_E,RPG,239120,FINAL FANTASY III
DrunkenMonkeys5,Action,221640,Super Hexagon
DrunkenMonkeys5,Indie,221640,Super Hexagon
Lore_Of_The_Dragons,Adventure,383870,Firewatch
Lore_Of_The_Dragons,Indie,383870,Firewatch
76561198061045044,Action,270550,Yet Another Zombie Defense
76561198061045044,Casual,270550,Yet Another Zombie Defense
76561198061045044,Indie,270550,Yet Another Zombie Defense
76561198061045044,Strategy,270550,Yet Another Zombie Defense
CataclysmPlays,RPG,22370,
C592,Indie,346010,Besiege
C592,Simulation,346010,Besiege
C592,Early Access,346010,Besiege
76561198088635279,Action,440,
76561198088635279,Free to Play,440,
Chunzenayo,nan,570,
76561198092063339,nan,72850,The Elder Scrolls V: Skyrim
cato_,Action,224260,
cato_,Free to Play,224260,
cato_,Indie,224260,
LegendTom,Action,49520,Borderlands 2
LegendTom,RPG,49520,Borderlands 2
Causation,nan,264710,
C4V3M4N,Action,252490,Rust
C4V3M4N,Adventure,252490,Rust
C4V3M4N,Indie,252490,Rust
C4V3M4N,Massively Multiplayer,252490,Rust
C4V3M4N,RPG,252490,Rust
C4V3M4N,Early Access,252490,Rust
76561198031668524,nan,72850,The Elder Scrolls V: Skyrim
chris98981,Adventure,303210,
chris98981,Indie,303210,
76561198075234235,Action,206420,
76561198075234235,Adventure,206420,
ghostccamm,Action,252490,Rust
ghostccamm,Adventure,252490,Rust
ghostccamm,Indie,252490,Rust
ghostccamm,Massively Multiplayer,252490,Rust
ghostccamm,RPG,252490,Rust
ghostccamm,Early Access,252490,Rust
REScdihno,Action,220,Half-Life 2
CI4Z,Action,248820,Risk of Rain
CI4Z,Indie,248820,Risk of Rain
CI4Z,RPG,248820,Risk of Rain
76561198033432863,nan,72850,The Elder Scrolls V: Skyrim
76561198073280815,Action,550,Left 4 Dead 2
KinGJaxeR,Action,333930,Dirty Bomb
KinGJaxeR,Free to Play,333930,Dirty Bomb
ceige,nan,34330,Total War: SHOGUN 2
darkayon,Indie,4000,Garry's Mod
darkayon,Simulation,4000,Garry's Mod
DreamBigFallHardOfficial,Action,104900,
DreamBigFallHardOfficial,Adventure,104900,
DreamBigFallHardOfficial,Indie,104900,
DreamBigFallHardOfficial,RPG,104900,
KurusuElVAC,Adventure,417860,Emily is Away
KurusuElVAC,Casual,417860,Emily is Away
KurusuElVAC,Free to Play,417860,Emily is Away
KurusuElVAC,Indie,417860,Emily is Away
KurusuElVAC,Simulation,417860,Emily is Away
76561198066815622,Action,209080,Guns of Icarus Online
76561198066815622,Adventure,209080,Guns of Icarus Online
76561198066815622,Indie,209080,Guns of Icarus Online
76561198066815622,Simulation,209080,Guns of Icarus Online
AsianSaltyButter,Action,730,Counter-Strike: Global Offensive
cerealboy,Action,49520,Borderlands 2
cerealboy,RPG,49520,Borderlands 2
monkeyboils,nan,72850,The Elder Scrolls V: Skyrim
dannysfatass,Action,304930,Unturned
dannysfatass,Action,304930,Unturned
dannysfatass,Adventure,304930,Unturned
dannysfatass,Adventure,304930,Unturned
dannysfatass,Casual,304930,Unturned
dannysfatass,Casual,304930,Unturned
dannysfatass,Free to Play,304930,Unturned
dannysfatass,Free to Play,304930,Unturned
dannysfatass,Indie,304930,Unturned
dannysfatass,Indie,304930,Unturned
76561198074498345,Action,440,
76561198074498345,Free to Play,440,
76561198096540669,Action,65800,Dungeon Defenders
76561198096540669,Indie,65800,Dungeon Defenders
76561198096540669,RPG,65800,Dungeon Defenders
76561198096540669,Strategy,65800,Dungeon Defenders
66655493948,Action,105600,
66655493948,Adventure,105600,
66655493948,Indie,105600,
66655493948,RPG,105600,
76561197980311109,Action,301520,
76561197980311109,Free to Play,301520,
76561197980311109,Indie,301520,
76561197980311109,Massively Multiplayer,301520,
76561197980311109,RPG,301520,
76561197980311109,Simulation,301520,
ch0na1171za,Indie,230190,
ch0na1171za,Strategy,230190,
mtrain3,Action,203160,Tomb Raider
mtrain3,Adventure,203160,Tomb Raider
76561198046193884,Casual,357480,Frozen Free Fall: Snowball Fight
76561198046193884,Free to Play,357480,Frozen Free Fall: Snowball Fight
76561198087379866,Action,620,Portal 2
76561198087379866,Adventure,620,Portal 2
Chamusco,Action,440,
Chamusco,Free to Play,440,
D492,Action,440,
D492,Free to Play,440,
channel28,Free to Play,335240,
channel28,Indie,335240,
channel28,Massively Multiplayer,335240,
ChannelMiner,Action,403690,Codename: Rogue Fleet
ChannelMiner,Free to Play,403690,Codename: Rogue Fleet
ChannelMiner,Indie,403690,Codename: Rogue Fleet
hopeandchaos,Action,440,
hopeandchaos,Free to Play,440,
76561198009171141,Massively Multiplayer,306130,
76561198009171141,RPG,306130,
CharaTheHuman,Action,440,
CharaTheHuman,Free to Play,440,
chardie420,Action,730,Counter-Strike: Global Offensive
dankmarmes,Action,730,Counter-Strike: Global Offensive
CharlesSwan,Indie,4000,Garry's Mod
CharlesSwan,Simulation,4000,Garry's Mod
76561198069841997,Action,248570,Toribash
76561198069841997,Free to Play,248570,Toribash
76561198069841997,Indie,248570,Toribash
76561198069841997,Strategy,248570,Toribash
corruptedphoenix,Indie,339800,
corruptedphoenix,RPG,339800,
corruptedphoenix,Simulation,339800,
corruptedphoenix,Strategy,339800,
76561198064217942,nan,218620,
charzyy,Action,440,
charzyy,Free to Play,440,
76561198032052459,Action,211420,Dark Souls: Prepare to Die Edition
76561198032052459,RPG,211420,Dark Souls: Prepare to Die Edition
76561198030601352,Casual,221680,Rocksmith 2014
76561198030601352,Simulation,221680,Rocksmith 2014
chash132,Action,440,
chash132,Free to Play,440,
76561198100282394,Action,304930,Unturned
76561198100282394,Adventure,304930,Unturned
76561198100282394,Casual,304930,Unturned
76561198100282394,Free to Play,304930,Unturned
76561198100282394,Indie,304930,Unturned
47332585890115903727,Adventure,307290,
47332585890115903727,Casual,307290,
47332585890115903727,Free to Play,307290,
47332585890115903727,Indie,307290,
47332585890115903727,RPG,307290,
739749287981,Action,440,
739749287981,Free to Play,440,
76561198010336981,Action,6860,Hitman: Blood Money
checkm80,Action,225540,Just Cause 3
checkm80,Adventure,225540,Just Cause 3
76561198045638756,Action,252490,Rust
76561198045638756,Adventure,252490,Rust
76561198045638756,Indie,252490,Rust
76561198045638756,Massively Multiplayer,252490,Rust
76561198045638756,RPG,252490,Rust
76561198045638756,Early Access,252490,Rust
ahpun,Action,323850,
ahpun,Indie,323850,
76561198056401947,Action,105600,
76561198056401947,Adventure,105600,
76561198056401947,Indie,105600,
76561198056401947,RPG,105600,
cheesywaffleburger,Action,215530,The Incredible Adventures of Van Helsing
cheesywaffleburger,Adventure,215530,The Incredible Adventures of Van Helsing
cheesywaffleburger,Indie,215530,The Incredible Adventures of Van Helsing
cheesywaffleburger,RPG,215530,The Incredible Adventures of Van Helsing
mankeyballbag,Action,219990,Grim Dawn
mankeyballbag,Adventure,219990,Grim Dawn
mankeyballbag,Indie,219990,Grim Dawn
mankeyballbag,RPG,219990,Grim Dawn
Cheezles,Action,440,
Cheezles,Free to Play,440,
76561198070650921,nan,226320,Marvel Heroes 2016
PotatoBlazing,Simulation,323610,
PotatoBlazing,Strategy,323610,
JimmaDougs,Action,49520,Borderlands 2
JimmaDougs,RPG,49520,Borderlands 2
GAHK,Action,380,Half-Life 2: Episode One
76561198071815954,Action,351290,
76561198071815954,Adventure,351290,
76561198071815954,Indie,351290,
76561198071815954,Massively Multiplayer,351290,
76561198071815954,Simulation,351290,
76561198071815954,Early Access,351290,
finding_dad,Action,271590,Grand Theft Auto V
finding_dad,Adventure,271590,Grand Theft Auto V
76561198275817706,Action,440,
76561198275817706,Free to Play,440,
DARKSOULSPVPPPP,Action,234140,Mad Max
DARKSOULSPVPPPP,Adventure,234140,Mad Max
76561198059640748,Action,253710,theHunter
76561198059640748,Adventure,253710,theHunter
76561198059640748,Free to Play,253710,theHunter
76561198059640748,Simulation,253710,theHunter
76561198059640748,Sports,253710,theHunter
assasssin,Action,346110,ARK: Survival Evolved
assasssin,Adventure,346110,ARK: Survival Evolved
assasssin,Indie,346110,ARK: Survival Evolved
assasssin,Massively Multiplayer,346110,ARK: Survival Evolved
assasssin,RPG,346110,ARK: Survival Evolved
76561198028947312,Action,200210,Realm of the Mad God
76561198028947312,Free to Play,200210,Realm of the Mad God
76561198028947312,Indie,200210,Realm of the Mad God
76561198028947312,Massively Multiplayer,200210,Realm of the Mad God
76561198028947312,RPG,200210,Realm of the Mad God
cheltenham98,Action,113020,Monaco
cheltenham98,Adventure,113020,Monaco
cheltenham98,Casual,113020,Monaco
cheltenham98,Indie,113020,Monaco
cheltenham98,Strategy,113020,Monaco
76561198065827553,Free to Play,293260,Card Hunter
76561198065827553,RPG,293260,Card Hunter
76561198065827553,Strategy,293260,Card Hunter
76561198059989388,Action,204450,Call of Juarez Gunslinger
sasssay,Action,730,
76561198055937906,Strategy,65980,Sid Meier's Civilization: Beyond Earth
76561198078524860,Action,211820,Starbound
76561198078524860,Adventure,211820,Starbound
76561198078524860,Casual,211820,Starbound
76561198078524860,Indie,211820,Starbound
76561198078524860,RPG,211820,Starbound
76561198094654275,Action,440,
76561198094654275,Free to Play,440,
megatetsujin28,Action,620,Portal 2
megatetsujin28,Adventure,620,Portal 2
76561198097150329,Action,70000,Dino D-Day
76561198097150329,Indie,70000,Dino D-Day
76561198021700114,Action,240,
quoquo1dog,Action,225080,Brothers - A Tale of Two Sons
quoquo1dog,Adventure,225080,Brothers - A Tale of Two Sons
quoquo1dog,Indie,225080,Brothers - A Tale of Two Sons
76561198119358777,Action,304050,
76561198119358777,Adventure,304050,
76561198119358777,Casual,304050,
76561198119358777,Free to Play,304050,
76561198119358777,Massively Multiplayer,304050,
76561198119358777,RPG,304050,
chicken_tonight,nan,223670,
chicken_tonight,nan,223670,
Chickety,Action,344760,Reign Of Kings
Chickety,Adventure,344760,Reign Of Kings
Chickety,Indie,344760,Reign Of Kings
Chickety,RPG,344760,Reign Of Kings
Chickety,Simulation,344760,Reign Of Kings
chicogrande,Strategy,15620,"WarhammerÂ® 40,000â¢: Dawn of WarÂ® II"
flazep,Action,730,Counter-Strike: Global Offensive
Itschiddy,Adventure,363970,Clicker Heroes
Itschiddy,Casual,363970,Clicker Heroes
Itschiddy,Free to Play,363970,Clicker Heroes
Itschiddy,Indie,363970,Clicker Heroes
Itschiddy,RPG,363970,Clicker Heroes
Itschiddy,Simulation,363970,Clicker Heroes
Itschiddy,Strategy,363970,Clicker Heroes
76561198070692004,nan,218620,PAYDAY 2
chiffy22,Simulation,236850,Europa Universalis IV
chiffy22,Strategy,236850,Europa Universalis IV
chikeninahole,Action,235460,METAL GEAR RISING: REVENGEANCE
JazzaStatic,Indie,40800,Super Meat Boy
LightWeights,nan,315880,WTFast Gamers Private Network (GPN)
76561198070702618,Action,240,Counter-Strike: Source
48226746,Action,15390,Brothers in Arms: Hell's Highway
76561198158450025,Adventure,353560,Plug & Play
76561198158450025,Casual,353560,Plug & Play
76561198158450025,Indie,353560,Plug & Play
76561198026332069,Action,241930,
76561198026332069,Adventure,241930,
76561198084782208,Action,42910,Magicka
76561198084782208,RPG,42910,Magicka
ParaChymp,Adventure,393530,Insanity Clicker
ParaChymp,Casual,393530,Insanity Clicker
ParaChymp,Free to Play,393530,Insanity Clicker
ParaChymp,Indie,393530,Insanity Clicker
ParaChymp,RPG,393530,Insanity Clicker
ParaChymp,Simulation,393530,Insanity Clicker
ParaChymp,Strategy,393530,Insanity Clicker
76561198043408346,nan,72850,The Elder Scrolls V: Skyrim
chineseman8,Action,440,
chineseman8,Free to Play,440,
XxPORNHUBxX,Action,440,
XxPORNHUBxX,Free to Play,440,
76561198097584957,Action,209000,Batmanâ¢: Arkham Origins
76561198097584957,Adventure,209000,Batmanâ¢: Arkham Origins
chinnaye,Action,730,Counter-Strike: Global Offensive
76561198068431839,nan,570,
76561198094253076,Action,440,
